DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
2021-04-26,1008,93,5,217.32,12.00,1086.59,Online
2023-07-24,1008,142,3,236.80,15.00,710.41,Online
2024-01-05,1008,49,1,280.69,33.00,280.69,Online
2023-02-13,1010,82,5,119.43,41.00,597.14,Online
2024-02-18,1010,43,4,226.01,7.00,904.04,Online
2024-03-04,1010,23,5,45.33,26.00,226.65,Online
2010-01-20,1011,148,4,99.13,4.00,396.51,"Loja Física"
2017-11-26,1011,111,2,701.36,29.00,1402.71,"Loja Física"
2018-04-11,1011,79,1,1480.47,39.00,1480.47,"Loja Física"
2023-08-13,1011,55,1,1135.44,42.00,1135.44,Online
2021-07-10,1012,81,2,110.28,3.00,220.56,Online
2021-09-06,1013,165,4,58.86,16.00,235.43,Online
2022-06-12,1013,129,2,361.43,15.00,722.86,Online
2024-02-01,1014,115,4,83.00,17.00,332.00,Online
2021-01-05,1015,162,3,341.81,18.00,1025.43,Online
2024-01-16,1015,91,2,106.23,30.00,212.45,Online
2024-05-30,1015,121,2,619.23,25.00,1238.46,Online
2024-07-31,1015,115,3,497.06,39.00,1491.17,Online
2022-02-07,1019,120,1,810.21,13.00,810.21,Online
2024-05-04,1019,54,4,260.96,47.00,1043.84,Online
2022-12-15,1020,109,2,615.61,24.00,1231.22,Online
2023-01-29,1020,126,3,254.27,0.00,762.81,Online
2021-11-29,1021,33,4,44.66,14.00,178.63,Online
2024-07-15,1021,112,5,281.80,45.00,1408.98,Online
2023-03-15,1023,162,4,340.58,4.00,1362.33,Online
2021-08-27,1024,155,2,598.98,22.00,1197.95,Online
2022-09-13,1025,4,2,642.30,29.00,1284.59,Online
2024-07-02,1025,52,5,15.00,25.00,75.01,Online
2021-07-22,1026,70,3,495.44,49.00,1486.32,Online
2023-10-14,1026,148,2,51.46,33.00,102.92,Online
2024-06-14,1026,115,1,1440.80,10.00,1440.80,Online
2021-07-05,1027,115,1,377.12,40.00,377.12,Online
2021-12-13,1027,153,1,1143.60,18.00,1143.60,Online
2022-02-15,1027,138,4,19.29,3.00,77.17,Online
2024-03-18,1029,161,4,202.22,40.00,808.86,Online
2021-02-26,1030,160,3,324.38,17.00,973.13,Online
2024-04-26,1030,26,3,33.35,7.00,100.04,Online
2021-04-16,1031,139,1,459.57,43.00,459.57,Online
2021-08-19,1031,76,1,643.19,28.00,643.19,Online
2021-04-15,1032,73,2,730.51,26.00,1461.01,Online
2023-06-28,1032,7,3,486.87,47.00,1460.61,Online
2024-01-08,1032,150,3,149.48,22.00,448.45,Online
2021-09-05,1033,146,1,406.57,37.00,406.57,Online
2023-04-23,1033,154,2,42.14,12.00,84.28,Online
2022-07-19,1034,132,1,185.36,44.00,185.36,Online
2023-07-06,1034,3,4,77.68,0.00,310.71,Online
2023-09-05,1035,157,3,238.72,4.00,716.16,Online
2024-07-28,1035,155,5,176.60,24.00,882.99,Online
2024-11-12,1037,111,4,256.49,37.00,1025.94,Online
2023-11-13,1038,24,1,1070.24,45.00,1070.24,Online
2023-04-13,1039,166,4,346.87,14.00,1387.48,Online
2024-08-31,1040,52,1,100.45,6.00,100.45,Online
2024-09-26,1040,34,1,757.17,29.00,757.17,Online
2021-05-30,1043,22,3,420.71,47.00,1262.12,Online
2021-06-21,1044,10,2,313.28,20.00,626.55,Online
2021-12-22,1044,167,2,171.70,4.00,343.39,Online
2022-03-17,1044,30,2,629.16,30.00,1258.32,Online
2021-08-27,1046,46,1,582.55,30.00,582.55,Online
2024-07-25,1047,164,3,82.52,38.00,247.55,Online
2021-02-24,1048,15,2,647.33,38.00,1294.66,Online
2022-02-06,1049,166,3,15.97,37.00,47.91,Online
2023-08-03,1050,151,3,356.78,18.00,1070.34,Online
2024-03-19,1050,146,5,98.99,28.00,494.97,Online
2022-04-08,1052,141,4,138.05,6.00,552.19,Online
2024-02-21,1052,133,3,164.58,41.00,493.73,Online
2025-03-08,1052,93,4,174.18,3.00,696.72,Online
2023-07-10,1053,57,5,42.87,3.00,214.34,Online
2022-02-16,1055,12,1,551.03,33.00,551.03,Online
2023-12-31,1055,126,3,273.62,17.00,820.86,Online
2021-07-16,1056,170,2,499.13,40.00,998.26,Online
2023-11-03,1056,129,4,159.19,27.00,636.75,Online
2021-01-31,1057,67,4,299.68,16.00,1198.71,Online
2021-07-21,1057,99,2,92.65,22.00,185.29,Online
2022-04-29,1057,157,3,171.14,27.00,513.43,Online
2022-03-02,1058,6,1,582.04,47.00,582.04,Online
2023-11-23,1058,113,5,252.78,11.00,1263.90,Online
2021-01-19,1059,58,1,985.35,8.00,985.35,Online
2022-01-28,1059,99,3,175.31,3.00,525.94,Online
2023-06-02,1059,121,3,303.78,36.00,911.34,Online
2023-07-19,1059,77,4,143.30,24.00,573.19,Online
2021-06-28,1060,150,2,527.10,36.00,1054.19,Online
2022-04-27,1061,78,4,220.46,50.00,881.85,Online
2024-09-17,1061,24,1,282.04,30.00,282.04,Online
2024-11-07,1061,145,2,369.75,12.00,739.49,Online
2010-11-11,1062,98,2,209.16,43.00,418.32,"Loja Física"
2013-03-09,1062,30,1,574.22,36.00,574.22,"Loja Física"
2013-12-10,1062,62,4,82.96,31.00,331.83,"Loja Física"
2021-07-21,1062,45,2,131.12,26.00,262.23,Online
2022-12-20,1063,125,2,732.23,4.00,1464.46,Online
2023-10-15,1063,129,3,15.01,32.00,45.02,Online
2021-03-21,1064,24,4,301.57,22.00,1206.27,Online
2024-04-03,1064,9,2,390.49,47.00,780.97,Online
2021-03-15,1065,96,5,60.27,10.00,301.34,Online
2023-11-12,1065,140,3,408.40,21.00,1225.21,Online
2017-05-22,1066,153,1,424.56,14.00,424.56,"Loja Física"
2017-09-07,1066,34,1,1238.63,11.00,1238.63,"Loja Física"
2018-08-02,1066,129,1,524.48,28.00,524.48,"Loja Física"
2019-10-07,1066,49,4,316.41,6.00,1265.62,"Loja Física"
2019-11-19,1066,1,3,26.61,18.00,79.82,"Loja Física"
2024-12-26,1066,50,2,407.29,33.00,814.57,Online
2023-09-13,1067,121,4,357.76,40.00,1431.03,Online
2023-10-05,1067,3,3,366.94,1.00,1100.82,Online
2023-10-25,1067,79,5,59.15,45.00,295.77,Online
2024-07-27,1067,33,3,362.48,14.00,1087.44,Online
2021-03-16,1068,83,3,131.48,18.00,394.43,Online
2022-09-24,1070,160,3,181.62,24.00,544.87,Online
2025-02-23,1073,57,3,124.16,25.00,372.47,Online
2022-06-12,1074,11,5,176.50,0.00,882.52,Online
2024-09-16,1074,46,2,81.54,13.00,163.07,Online
2023-12-27,1075,64,5,273.05,47.00,1365.23,Online
2024-01-13,1075,149,3,171.84,44.00,515.51,Online
2021-06-11,1076,91,5,257.68,5.00,1288.40,Online
2022-03-27,1076,6,2,27.29,8.00,54.57,Online
2022-08-12,1076,116,4,273.37,17.00,1093.49,Online
2023-02-08,1077,67,2,229.02,29.00,458.04,Online
2024-01-22,1077,79,5,207.19,16.00,1035.95,Online
2024-12-10,1077,134,5,182.48,5.00,912.38,Online
2021-08-03,1078,124,3,29.10,50.00,87.30,Online
2022-02-20,1078,139,1,1160.96,32.00,1160.96,Online
2021-05-13,1079,112,2,320.20,38.00,640.39,Online
2021-07-03,1079,39,3,122.47,22.00,367.40,Online
2022-02-01,1080,88,4,41.70,30.00,166.78,Online
2022-12-09,1081,122,3,204.67,25.00,614.02,Online
2022-07-08,1083,113,1,407.34,20.00,407.34,Online
2010-12-10,1084,86,2,417.52,17.00,835.03,"Loja Física"
2011-02-20,1084,125,2,46.12,14.00,92.23,"Loja Física"
2013-12-17,1084,103,3,340.10,2.00,1020.31,"Loja Física"
2024-11-19,1084,158,4,114.29,48.00,457.14,Online
2021-02-19,1086,132,4,359.76,12.00,1439.05,Online
2022-10-25,1086,57,3,18.05,0.00,54.14,Online
2022-11-24,1087,52,1,235.13,48.00,235.13,Online
2024-09-22,1088,105,2,70.62,0.00,141.23,Online
2022-08-11,1090,54,5,184.27,24.00,921.33,Online
2023-10-28,1090,163,3,61.62,21.00,184.87,Online
2024-08-07,1090,111,3,441.37,0.00,1324.10,Online
2022-10-04,1091,168,3,464.83,42.00,1394.49,Online
2025-04-08,1091,41,1,306.76,45.00,306.76,Online
2016-06-30,1093,63,5,61.73,25.00,308.66,"Loja Física"
2019-08-15,1093,17,1,149.20,11.00,149.20,"Loja Física"
2022-09-26,1093,34,2,131.91,9.00,263.81,Online
2023-06-25,1093,8,1,1455.16,23.00,1455.16,Online
2024-03-31,1093,108,1,292.08,15.00,292.08,Online
2021-11-04,1094,57,1,511.19,22.00,511.19,Online
2022-03-02,1094,120,1,263.85,0.00,263.85,Online
2021-01-20,1095,121,4,362.78,26.00,1451.13,Online
2021-07-31,1097,52,2,111.75,48.00,223.50,Online
2024-03-25,1097,23,1,802.31,33.00,802.31,Online
2021-09-26,1098,15,1,1449.40,49.00,1449.40,Online
2022-01-27,1098,128,4,129.20,43.00,516.81,Online
2022-04-09,1098,121,1,839.19,29.00,839.19,Online
2022-03-28,1099,172,1,348.48,8.00,348.48,Online
2024-08-16,1099,140,5,281.92,41.00,1409.58,Online
2021-10-27,1100,12,3,311.03,12.00,933.10,Online
2024-12-24,1100,150,3,236.40,6.00,709.20,Online
2022-02-26,1101,35,2,608.96,38.00,1217.92,Online
2022-06-01,1101,34,5,134.18,19.00,670.92,Online
2023-01-09,1101,139,5,270.87,25.00,1354.34,Online
2023-02-10,1101,94,2,38.91,26.00,77.81,Online
2024-02-15,1101,115,5,42.01,46.00,210.03,Online
2013-02-17,1102,18,5,43.31,29.00,216.54,"Loja Física"
2023-03-22,1102,3,1,251.37,1.00,251.37,Online
2023-08-20,1102,110,5,13.90,14.00,69.49,Online
2024-12-06,1102,41,2,84.79,1.00,169.57,Online
2024-11-30,1103,71,4,28.83,11.00,115.30,Online
2025-01-05,1103,33,2,444.60,5.00,889.19,Online
2021-05-02,1104,88,1,341.02,35.00,341.02,Online
2021-10-31,1104,105,1,1342.98,31.00,1342.98,Online
2022-12-07,1104,125,2,288.12,10.00,576.23,Online
2023-03-21,1104,135,2,280.90,28.00,561.79,Online
2022-05-18,1106,78,3,95.90,17.00,287.69,Online
2022-08-12,1106,43,2,710.50,35.00,1420.99,Online
2024-01-27,1106,37,2,64.86,16.00,129.71,Online
2021-02-17,1108,89,5,275.32,24.00,1376.61,Online
2023-03-07,1108,142,5,168.89,18.00,844.45,Online
2023-06-07,1108,108,2,550.15,40.00,1100.30,Online
2022-01-30,1109,141,4,199.62,28.00,798.47,Online
2023-06-03,1109,51,2,198.34,34.00,396.67,Online
2023-07-14,1109,166,3,366.69,40.00,1100.07,Online
2023-11-26,1109,7,1,1181.45,43.00,1181.45,Online
2022-04-07,1110,58,3,322.96,18.00,968.89,Online
2022-01-10,1111,47,5,98.84,7.00,494.21,Online
2017-01-31,1113,10,3,329.86,12.00,989.57,"Loja Física"
2023-07-24,1113,111,3,192.99,26.00,578.97,Online
2023-11-23,1113,90,1,589.68,42.00,589.68,Online
2024-03-14,1114,138,4,86.91,30.00,347.64,Online
2021-03-23,1115,106,1,356.85,42.00,356.85,Online
2021-06-09,1115,49,1,1042.71,4.00,1042.71,Online
2022-06-25,1115,14,1,1141.73,30.00,1141.73,Online
2022-10-29,1115,135,5,168.40,25.00,841.99,Online
2021-07-31,1116,74,3,436.49,38.00,1309.48,Online
2023-08-13,1116,32,1,43.47,6.00,43.47,Online
2024-03-05,1116,15,2,286.92,47.00,573.84,Online
2024-07-25,1116,155,5,239.83,23.00,1199.13,Online
2023-10-25,1118,97,4,268.92,31.00,1075.69,Online
2023-12-08,1118,37,3,393.68,11.00,1181.04,Online
2023-12-10,1118,78,3,485.76,7.00,1457.27,Online
2021-11-06,1119,175,4,227.15,19.00,908.58,Online
2024-10-17,1119,31,2,130.12,7.00,260.24,Online
2022-01-24,1120,18,5,7.04,37.00,35.21,Online
2023-02-12,1121,77,4,333.60,23.00,1334.39,Online
2023-07-28,1121,88,5,234.06,0.00,1170.32,Online
2023-02-24,1122,83,4,244.64,30.00,978.57,Online
2022-04-14,1123,45,4,55.95,29.00,223.79,Online
2021-03-27,1124,140,2,454.36,23.00,908.72,Online
2022-05-15,1125,95,4,251.78,23.00,1007.11,Online
2022-10-20,1125,85,1,1087.41,46.00,1087.41,Online
2022-10-26,1125,33,3,373.97,29.00,1121.91,Online
2023-12-20,1125,90,2,89.17,12.00,178.34,Online
2024-02-07,1125,30,5,296.73,49.00,1483.64,Online
2021-02-20,1127,115,1,1173.91,24.00,1173.91,Online
2024-02-08,1127,172,1,1156.41,16.00,1156.41,Online
2021-08-12,1128,161,1,90.17,45.00,90.17,Online
2021-06-12,1129,17,5,121.15,37.00,605.76,Online
2023-08-26,1129,80,3,496.44,8.00,1489.31,Online
2022-03-06,1131,100,1,704.16,0.00,704.16,Online
2023-08-20,1131,50,2,80.22,26.00,160.43,Online
2024-12-19,1131,150,5,18.77,16.00,93.86,Online
2024-08-18,1132,84,1,128.46,3.00,128.46,Online
2024-04-10,1134,144,3,11.65,47.00,34.95,Online
2024-07-16,1134,37,4,220.10,26.00,880.40,Online
2021-01-28,1135,7,1,463.88,38.00,463.88,Online
2021-11-21,1135,124,2,657.25,15.00,1314.50,Online
2022-09-01,1136,77,5,102.93,14.00,514.63,Online
2024-08-14,1136,56,1,1190.33,10.00,1190.33,Online
2025-03-30,1137,172,1,861.94,23.00,861.94,Online
2021-11-13,1139,111,3,93.94,43.00,281.81,Online
2024-03-26,1141,94,5,76.54,14.00,382.69,Online
2021-10-11,1143,60,3,298.19,16.00,894.58,Online
2023-01-31,1145,4,1,69.92,23.00,69.92,Online
2023-05-06,1145,49,2,536.48,11.00,1072.95,Online
2025-02-22,1145,58,5,130.48,47.00,652.42,Online
2022-04-25,1147,140,5,164.91,40.00,824.56,Online
2022-12-20,1149,57,3,474.87,43.00,1424.62,Online
2021-12-03,1150,65,3,334.96,13.00,1004.87,Online
2024-05-08,1150,78,4,52.85,4.00,211.40,Online
2021-09-11,1151,56,1,959.03,10.00,959.03,Online
2022-09-20,1152,133,2,459.02,34.00,918.03,Online
2023-11-06,1153,4,3,119.45,50.00,358.36,Online
2023-03-07,1154,4,3,51.60,34.00,154.80,Online
2023-10-16,1154,83,3,340.49,11.00,1021.47,Online
2021-08-04,1155,84,2,294.66,10.00,589.32,Online
2023-07-23,1155,9,1,335.78,4.00,335.78,Online
2024-09-30,1155,174,3,194.62,32.00,583.87,Online
2024-12-17,1155,145,4,74.91,40.00,299.65,Online
2024-12-20,1155,136,1,1201.11,7.00,1201.11,Online
2021-09-29,1157,6,4,44.77,6.00,179.08,Online
2023-09-04,1157,60,5,252.78,24.00,1263.88,Online
2023-09-04,1157,101,2,462.20,10.00,924.40,Online
2022-05-01,1158,109,1,1342.06,4.00,1342.06,Online
2023-01-11,1158,66,2,185.85,1.00,371.69,Online
2012-08-27,1159,107,5,66.03,16.00,330.14,"Loja Física"
2022-10-30,1161,56,3,84.67,36.00,254.02,Online
2023-01-25,1161,67,3,336.27,28.00,1008.80,Online
2023-09-24,1161,160,1,926.43,6.00,926.43,Online
2021-04-12,1162,90,3,378.44,2.00,1135.32,Online
2023-11-23,1162,110,5,36.91,0.00,184.53,Online
2024-09-24,1162,41,2,380.69,4.00,761.37,Online
2021-05-15,1163,160,1,683.79,37.00,683.79,Online
2022-06-10,1164,3,5,226.30,4.00,1131.52,Online
2024-02-05,1165,146,1,1482.29,7.00,1482.29,Online
2022-09-19,1168,44,5,190.33,19.00,951.64,Online
2022-02-11,1169,113,1,105.49,11.00,105.49,Online
2021-08-09,1170,151,3,181.53,20.00,544.60,Online
2021-10-11,1172,77,4,292.03,32.00,1168.13,Online
2025-03-27,1172,128,4,200.97,27.00,803.88,Online
2023-04-23,1173,112,4,189.03,49.00,756.11,Online
2024-05-23,1173,117,5,104.31,38.00,521.53,Online
2024-10-27,1173,133,5,269.66,19.00,1348.29,Online
2021-05-29,1174,52,4,252.71,27.00,1010.85,Online
2021-07-27,1175,117,3,243.50,12.00,730.50,Online
2022-05-27,1175,26,3,89.25,47.00,267.74,Online
2022-12-28,1175,111,2,234.82,22.00,469.64,Online
2024-11-13,1178,111,4,163.04,15.00,652.17,Online
2022-11-23,1179,82,3,144.90,9.00,434.71,Online
2023-01-13,1180,30,2,651.19,41.00,1302.38,Online
2023-03-07,1180,120,5,7.93,29.00,39.63,Online
2023-01-15,1181,165,4,372.47,50.00,1489.87,Online
2023-06-09,1181,6,3,382.65,26.00,1147.95,Online
2024-06-17,1181,61,5,265.29,31.00,1326.44,Online
2022-07-30,1182,11,3,445.71,11.00,1337.12,Online
2022-09-23,1182,21,2,209.83,5.00,419.66,Online
2023-03-12,1183,128,3,38.39,36.00,115.18,Online
2024-03-19,1183,12,3,55.21,20.00,165.64,Online
2024-05-14,1183,132,3,360.93,47.00,1082.79,Online
2024-10-29,1184,36,1,1135.91,19.00,1135.91,Online
2021-03-04,1185,136,1,982.87,41.00,982.87,Online
2021-03-09,1185,35,3,377.87,45.00,1133.62,Online
2021-09-04,1185,59,1,789.85,48.00,789.85,Online
2023-11-24,1185,50,1,902.56,49.00,902.56,Online
2021-05-22,1186,150,4,41.02,32.00,164.06,Online
2021-04-05,1187,68,5,151.71,49.00,758.55,Online
2023-10-31,1187,142,3,237.29,45.00,711.88,Online
2025-03-07,1187,119,4,211.65,47.00,846.60,Online
2017-12-07,1188,1,1,876.27,8.00,876.27,"Loja Física"
2020-04-17,1188,96,5,258.61,34.00,1293.07,"Loja Física"
2025-01-24,1191,172,4,86.68,21.00,346.71,Online
2022-03-07,1192,120,5,75.24,43.00,376.20,Online
2024-05-27,1192,136,1,609.56,27.00,609.56,Online
2022-04-05,1194,57,5,60.93,50.00,304.67,Online
2025-02-06,1194,69,2,203.81,42.00,407.62,Online
2022-03-18,1195,146,4,200.10,36.00,800.39,Online
2023-10-24,1195,140,2,616.90,1.00,1233.79,Online
2024-01-29,1195,18,4,35.25,4.00,140.99,Online
2024-08-22,1195,154,2,653.38,32.00,1306.76,Online
2021-02-26,1196,71,2,131.05,28.00,262.10,Online
2023-02-02,1196,84,2,713.79,3.00,1427.58,Online
2024-09-04,1196,170,2,77.58,44.00,155.15,Online
2022-06-21,1197,7,2,499.77,1.00,999.54,Online
2022-07-08,1197,99,4,50.34,29.00,201.36,Online
2024-05-27,1197,139,2,77.48,12.00,154.95,Online
2024-07-16,1197,100,1,988.83,20.00,988.83,Online
2023-02-05,1199,1,3,363.30,11.00,1089.89,Online
2022-11-29,1201,3,4,149.08,27.00,596.33,Online
2021-12-22,1202,98,3,221.24,41.00,663.71,Online
2023-06-04,1202,70,3,119.73,12.00,359.20,Online
2024-03-07,1202,97,4,136.82,7.00,547.28,Online
2025-04-10,1203,83,2,198.21,7.00,396.42,Online
2014-06-20,1204,114,5,285.06,37.00,1425.31,"Loja Física"
2017-01-12,1204,79,5,38.23,3.00,191.14,"Loja Física"
2018-10-04,1204,31,3,279.13,36.00,837.40,"Loja Física"
2019-09-06,1204,95,4,54.04,33.00,216.15,"Loja Física"
2022-05-29,1204,37,1,20.82,34.00,20.82,Online
2022-11-30,1204,41,3,301.73,33.00,905.19,Online
2022-09-18,1205,127,3,173.49,29.00,520.48,Online
2023-05-31,1205,116,1,583.33,6.00,583.33,Online
2024-11-22,1205,22,3,370.54,5.00,1111.62,Online
2021-07-13,1206,138,3,289.67,25.00,869.02,Online
2022-05-30,1206,56,2,34.86,23.00,69.71,Online
2024-09-21,1206,27,4,313.72,48.00,1254.87,Online
2023-02-23,1207,10,3,286.60,31.00,859.81,Online
2010-01-27,1208,12,5,187.21,12.00,936.07,"Loja Física"
2015-03-22,1208,58,5,262.95,30.00,1314.74,"Loja Física"
2019-05-07,1208,30,2,160.87,45.00,321.73,"Loja Física"
2021-10-27,1208,139,4,10.51,19.00,42.04,Online
2021-11-24,1208,135,4,223.53,1.00,894.12,Online
2022-06-09,1211,64,4,281.62,43.00,1126.46,Online
2021-05-12,1214,126,1,205.03,22.00,205.03,Online
2023-09-16,1214,113,4,133.38,17.00,533.53,Online
2024-02-29,1214,16,5,151.17,13.00,755.85,Online
2021-12-07,1215,101,1,1274.61,29.00,1274.61,Online
2024-01-02,1215,14,2,721.35,48.00,1442.70,Online
2025-03-02,1215,165,2,116.62,12.00,233.23,Online
2023-01-04,1216,124,5,129.81,38.00,649.04,Online
2023-01-21,1217,29,5,12.52,30.00,62.59,Online
2023-02-02,1217,6,4,14.38,41.00,57.52,Online
2022-11-27,1218,54,3,453.36,27.00,1360.08,Online
2023-02-07,1218,146,2,637.99,22.00,1275.97,Online
2023-10-31,1218,174,3,356.38,35.00,1069.14,Online
2023-05-22,1220,26,2,476.24,34.00,952.47,Online
2024-06-08,1221,13,2,170.77,19.00,341.54,Online
2021-12-22,1223,1,3,323.56,39.00,970.67,Online
2023-05-07,1223,94,3,216.88,13.00,650.63,Online
2024-10-23,1225,15,2,555.31,41.00,1110.62,Online
2022-02-20,1226,135,4,245.82,48.00,983.26,Online
2023-09-26,1226,3,5,72.84,19.00,364.22,Online
2024-06-05,1226,2,3,472.81,19.00,1418.42,Online
2025-03-13,1226,93,3,64.01,14.00,192.02,Online
2023-03-31,1227,86,3,264.22,0.00,792.66,Online
2022-06-06,1228,170,4,99.66,46.00,398.63,Online
2025-02-19,1228,76,3,298.76,29.00,896.27,Online
2021-12-24,1229,111,4,318.88,38.00,1275.50,Online
2025-03-04,1229,37,1,325.24,38.00,325.24,Online
2025-01-04,1230,38,5,177.60,27.00,888.01,Online
2021-03-03,1231,57,2,737.90,7.00,1475.79,Online
2023-04-26,1231,19,2,284.82,4.00,569.63,Online
2024-07-13,1232,24,1,224.21,4.00,224.21,Online
2022-07-11,1233,70,4,209.81,1.00,839.25,Online
2022-08-01,1233,42,1,258.50,15.00,258.50,Online
2024-02-01,1233,108,1,405.17,29.00,405.17,Online
2023-10-17,1234,150,4,90.93,8.00,363.71,Online
2021-06-03,1235,120,1,1424.45,0.00,1424.45,Online
2023-02-08,1236,25,3,258.49,10.00,775.46,Online
2023-06-18,1236,173,4,306.70,18.00,1226.78,Online
2024-10-02,1237,110,3,138.01,38.00,414.03,Online
2022-12-15,1242,165,1,133.03,25.00,133.03,Online
2022-12-01,1243,146,5,53.31,23.00,266.53,Online
2023-03-10,1243,113,1,1498.40,41.00,1498.40,Online
2022-08-18,1244,45,5,205.25,50.00,1026.24,Online
2022-06-22,1245,44,2,379.51,22.00,759.02,Online
2022-06-18,1246,78,1,282.83,13.00,282.83,Online
2024-10-14,1246,164,2,291.82,21.00,583.63,Online
2021-02-01,1247,97,5,299.04,27.00,1495.22,Online
2023-06-20,1247,172,3,304.01,4.00,912.02,Online
2010-06-07,1249,30,2,78.09,2.00,156.17,"Loja Física"
2015-03-27,1249,118,3,388.42,42.00,1165.27,"Loja Física"
2022-05-03,1249,108,5,171.05,39.00,855.24,Online
2023-11-18,1249,126,3,366.15,22.00,1098.45,Online
2024-07-26,1249,3,1,1288.31,40.00,1288.31,Online
2025-03-06,1249,55,4,11.04,10.00,44.15,Online
2024-12-11,1250,85,5,25.40,19.00,127.01,Online
2024-05-22,1251,143,2,84.26,45.00,168.52,Online
2022-05-11,1253,126,3,128.73,18.00,386.19,Online
2024-01-05,1253,119,3,89.54,28.00,268.62,Online
2021-12-02,1254,33,5,172.30,15.00,861.49,Online
2022-10-20,1254,56,1,1462.87,11.00,1462.87,Online
2021-11-04,1255,88,5,236.73,37.00,1183.67,Online
2022-07-10,1255,63,5,170.94,44.00,854.71,Online
2022-05-15,1256,172,4,93.00,39.00,371.98,Online
2024-06-04,1256,100,2,280.68,34.00,561.36,Online
2024-10-14,1256,171,5,93.58,38.00,467.90,Online
2021-05-13,1257,28,4,355.18,28.00,1420.70,Online
2024-10-18,1257,26,4,147.15,45.00,588.61,Online
2023-06-15,1258,92,3,294.20,44.00,882.61,Online
2024-08-06,1258,57,3,374.59,37.00,1123.77,Online
2023-02-02,1259,122,1,775.12,49.00,775.12,Online
2023-06-05,1259,12,5,174.55,17.00,872.74,Online
2023-02-26,1260,37,1,630.20,42.00,630.20,Online
2023-07-31,1260,122,2,616.81,10.00,1233.61,Online
2023-12-15,1260,31,3,457.28,23.00,1371.84,Online
2023-08-09,1261,128,2,699.46,7.00,1398.92,Online
2013-03-03,1262,124,5,163.04,29.00,815.18,"Loja Física"
2014-09-09,1262,91,1,1402.63,48.00,1402.63,"Loja Física"
2016-01-05,1262,33,4,88.63,35.00,354.50,"Loja Física"
2024-02-26,1262,69,1,510.75,3.00,510.75,Online
2024-12-09,1262,27,1,904.05,19.00,904.05,Online
2021-07-19,1263,40,2,331.74,38.00,663.48,Online
2023-11-22,1263,54,4,271.31,21.00,1085.23,Online
2021-10-07,1265,50,4,367.22,45.00,1468.87,Online
2024-07-25,1265,28,2,13.20,48.00,26.39,Online
2022-03-02,1266,136,5,70.20,46.00,351.02,Online
2024-01-29,1266,118,3,406.69,3.00,1220.07,Online
2024-03-21,1266,82,5,121.57,50.00,607.83,Online
2024-10-12,1266,85,4,39.27,39.00,157.09,Online
2022-03-12,1269,113,5,121.34,16.00,606.72,Online
2025-01-27,1269,175,5,52.55,46.00,262.74,Online
2025-03-19,1269,89,1,746.67,39.00,746.67,Online
2023-04-16,1270,79,3,56.67,37.00,170.01,Online
2021-05-26,1271,83,2,401.15,4.00,802.30,Online
2023-12-27,1271,121,2,519.38,35.00,1038.75,Online
2024-04-24,1271,138,4,341.00,43.00,1363.98,Online
2022-10-21,1272,106,4,137.85,3.00,551.41,Online
2024-05-05,1272,125,5,205.12,42.00,1025.59,Online
2022-06-27,1273,29,3,40.87,9.00,122.60,Online
2024-01-14,1273,29,3,356.77,14.00,1070.31,Online
2017-06-23,1274,111,5,130.94,15.00,654.70,"Loja Física"
2024-10-21,1274,99,2,514.28,0.00,1028.56,Online
2025-01-13,1274,59,5,191.54,16.00,957.72,Online
2021-06-22,1275,129,5,163.98,3.00,819.88,Online
2024-06-05,1275,104,2,245.61,48.00,491.21,Online
2024-12-24,1277,10,2,527.93,47.00,1055.85,Online
2023-09-24,1279,36,4,334.91,0.00,1339.63,Online
2023-12-28,1279,68,1,1070.88,49.00,1070.88,Online
2023-05-03,1280,20,4,273.61,27.00,1094.42,Online
2023-08-07,1280,7,3,470.71,28.00,1412.12,Online
2023-08-13,1280,102,3,85.69,39.00,257.07,Online
2023-05-23,1281,82,1,281.59,22.00,281.59,Online
2023-05-22,1282,31,2,626.12,6.00,1252.24,Online
2023-08-20,1282,2,1,827.33,32.00,827.33,Online
2021-11-08,1284,76,1,1005.52,36.00,1005.52,Online
2021-12-28,1284,28,1,1440.61,22.00,1440.61,Online
2022-08-05,1284,6,3,349.99,43.00,1049.97,Online
2021-02-05,1285,53,2,205.50,19.00,411.00,Online
2023-10-25,1286,174,5,9.30,40.00,46.51,Online
2024-01-09,1286,1,2,379.47,36.00,758.94,Online
2021-04-11,1287,117,2,10.40,5.00,20.80,Online
2025-01-17,1288,120,3,275.50,40.00,826.50,Online
2021-09-21,1289,115,4,157.51,25.00,630.02,Online
2022-01-03,1289,110,5,26.91,20.00,134.57,Online
2022-05-29,1291,120,2,127.92,31.00,255.84,Online
2023-12-06,1291,168,1,51.10,9.00,51.10,Online
2024-05-26,1292,158,3,102.53,45.00,307.59,Online
2021-09-28,1293,156,1,512.48,4.00,512.48,Online
2023-03-21,1293,137,4,190.75,25.00,763.00,Online
2023-11-16,1294,83,4,203.94,28.00,815.76,Online
2023-12-09,1294,44,3,136.79,5.00,410.38,Online
2013-08-14,1295,40,3,409.79,50.00,1229.36,"Loja Física"
2016-05-19,1295,111,1,922.57,8.00,922.57,"Loja Física"
2018-12-06,1295,110,2,62.19,34.00,124.37,"Loja Física"
