VendaId,DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
16664,2024-01-03,1235,62,4,7.39,48.00,29.56,Online
16665,2025-01-31,1184,58,5,187.96,11.00,939.82,Online
16666,2024-02-17,1289,58,5,95.00,21.00,475.01,Online
16667,2021-01-09,1957,146,2,136.78,8.00,273.55,Online
16668,2024-03-01,1290,17,1,1489.32,27.00,1489.32,Online
16669,2022-10-31,1144,147,3,209.87,36.00,629.60,Online
16670,2022-03-24,1853,109,2,118.72,16.00,237.44,Online
16671,2025-02-25,1489,143,3,486.40,33.00,1459.20,Online
16672,2023-03-15,274,61,1,152.06,43.00,152.06,Online
16673,2024-05-24,752,79,1,606.16,26.00,606.16,Online
16674,2024-05-17,312,167,1,187.68,44.00,187.68,Online
16675,2025-03-16,1124,52,4,136.69,6.00,546.77,Online
16676,2021-06-17,1818,3,1,1303.97,41.00,1303.97,Online
16677,2025-02-12,1511,157,3,213.29,37.00,639.87,Online
16678,2024-03-02,1107,64,4,88.57,50.00,354.26,Online
16679,2024-05-21,1652,169,5,277.18,15.00,1385.92,Online
16680,2025-02-22,934,138,1,192.56,44.00,192.56,Online
16681,2021-07-07,1274,28,2,606.65,13.00,1213.30,Online
16682,2021-08-29,553,61,5,57.62,27.00,288.12,Online
16683,2023-09-24,411,111,3,488.29,42.00,1464.88,Online
16684,2024-02-26,1219,94,1,1371.21,41.00,1371.21,Online
16685,2024-02-09,1510,23,5,118.62,13.00,593.09,Online
16686,2021-12-28,557,113,4,25.38,3.00,101.50,Online
16687,2023-09-04,848,167,3,392.66,25.00,1177.98,Online
16688,2024-04-30,512,96,5,177.27,22.00,886.34,Online
16689,2022-12-30,1498,161,5,176.59,7.00,882.94,Online
16690,2023-12-07,1587,49,2,99.05,17.00,198.10,Online
16691,2022-02-24,1992,170,4,131.74,32.00,526.96,Online
16692,2023-04-19,1748,59,4,270.08,22.00,1080.32,Online
16693,2024-09-11,1660,90,3,73.62,25.00,220.87,Online
16694,2023-05-27,523,158,3,292.86,28.00,878.58,Online
16695,2022-02-06,1168,66,5,170.45,34.00,852.24,Online
16696,2024-01-03,1904,79,3,158.88,40.00,476.63,Online
16697,2022-08-27,1657,81,3,465.48,28.00,1396.43,Online
16698,2022-08-06,238,66,4,56.81,35.00,227.23,Online
16699,2021-02-15,2041,99,3,243.87,27.00,731.62,Online
16700,2022-07-16,570,79,4,9.57,19.00,38.26,Online
16701,2023-05-25,1696,44,1,876.51,46.00,876.51,Online
16702,2023-12-04,1625,18,4,186.32,48.00,745.28,Online
16703,2022-09-11,709,8,3,286.23,50.00,858.69,Online
16704,2021-04-03,1927,172,5,281.78,24.00,1408.92,Online
16705,2022-12-18,698,1,5,205.89,35.00,1029.47,Online
16706,2024-02-07,1401,66,5,45.37,5.00,226.86,Online
16707,2024-08-31,1433,45,5,289.68,44.00,1448.41,Online
16708,2025-01-25,1230,152,3,284.99,8.00,854.98,Online
16709,2022-11-22,1430,105,3,423.87,43.00,1271.61,Online
16710,2023-06-18,1451,126,1,579.97,25.00,579.97,Online
16711,2021-08-16,1267,71,2,481.96,19.00,963.91,Online
16712,2022-12-31,1706,119,1,1245.38,39.00,1245.38,Online
16713,2022-03-20,225,8,1,1079.13,20.00,1079.13,Online
16714,2023-03-09,2069,131,4,269.78,18.00,1079.12,Online
16715,2023-02-18,563,12,1,709.70,34.00,709.70,Online
16716,2023-08-05,1511,51,1,1479.18,48.00,1479.18,Online
16717,2022-01-16,1051,135,1,584.60,3.00,584.60,Online
16718,2024-01-15,1891,135,2,26.73,23.00,53.45,Online
16719,2024-04-20,675,131,2,108.54,29.00,217.07,Online
16720,2021-07-14,994,82,5,253.49,12.00,1267.44,Online
16721,2024-11-21,975,17,3,158.11,2.00,474.33,Online
16722,2024-10-17,1142,155,2,658.99,21.00,1317.97,Online
16723,2023-06-07,2023,166,2,591.61,31.00,1183.21,Online
16724,2024-12-02,1502,147,5,269.81,12.00,1349.04,Online
16725,2024-05-18,1361,96,1,89.45,11.00,89.45,Online
16726,2023-11-23,250,4,4,227.95,48.00,911.78,Online
16727,2022-08-10,1303,159,3,348.09,2.00,1044.26,Online
16728,2024-12-18,1351,32,5,169.09,13.00,845.43,Online
16729,2023-08-25,1913,19,5,46.75,50.00,233.75,Online
16730,2024-11-18,1603,18,4,317.44,37.00,1269.75,Online
16731,2022-03-08,164,136,3,478.01,48.00,1434.04,Online
16732,2021-12-16,524,28,4,267.58,26.00,1070.32,Online
16733,2023-09-13,2041,20,5,248.28,28.00,1241.42,Online
16734,2023-12-20,768,154,5,18.25,5.00,91.26,Online
16735,2024-02-26,1784,153,1,1383.31,6.00,1383.31,Online
16736,2024-07-28,1790,134,1,205.94,48.00,205.94,Online
16737,2024-01-31,1747,168,3,494.55,10.00,1483.64,Online
16738,2021-01-13,733,109,3,264.76,19.00,794.28,Online
16739,2021-03-05,307,80,1,850.07,2.00,850.07,Online
16740,2023-09-05,372,27,4,174.67,24.00,698.68,Online
16741,2021-08-02,1740,119,1,643.18,46.00,643.18,Online
16742,2022-12-25,711,102,4,6.10,23.00,24.41,Online
16743,2021-03-14,1763,128,4,59.90,22.00,239.60,Online
16744,2021-09-08,1046,85,5,276.16,46.00,1380.81,Online
16745,2025-04-11,1786,167,4,115.60,32.00,462.41,Online
16746,2024-09-25,632,125,2,41.57,46.00,83.14,Online
16747,2024-06-24,2061,23,1,455.82,20.00,455.82,Online
16748,2022-06-01,875,102,5,121.21,9.00,606.03,Online
16749,2024-09-05,851,136,3,333.90,17.00,1001.69,Online
16750,2021-12-10,629,78,3,310.64,40.00,931.91,Online
16751,2024-10-03,143,27,1,117.51,14.00,117.51,Online
16752,2023-11-12,184,135,3,434.78,49.00,1304.35,Online
16753,2023-02-14,453,14,4,5.67,39.00,22.69,Online
16754,2021-06-19,1679,117,5,211.94,11.00,1059.71,Online
16755,2023-11-28,1220,122,4,96.49,2.00,385.94,Online
16756,2024-12-09,1621,160,3,436.27,41.00,1308.81,Online
16757,2025-03-17,1099,123,4,292.00,45.00,1167.99,Online
16758,2023-11-02,425,114,3,414.73,12.00,1244.19,Online
16759,2024-08-15,2098,115,1,124.20,0.00,124.20,Online
16760,2025-01-24,1567,111,1,185.46,50.00,185.46,Online
16761,2022-12-14,1658,157,4,249.06,29.00,996.23,Online
16762,2024-11-14,414,70,3,455.89,35.00,1367.67,Online
16763,2023-10-16,2035,68,5,76.40,26.00,381.98,Online
16764,2021-07-19,1457,3,5,278.58,39.00,1392.91,Online
16765,2025-01-19,1696,78,2,663.50,8.00,1326.99,Online
16766,2024-12-07,107,115,5,240.00,16.00,1199.99,Online
16767,2025-01-04,1801,175,5,198.51,42.00,992.53,Online
16768,2023-09-06,549,107,2,362.49,44.00,724.98,Online
16769,2024-10-10,1834,3,1,228.86,13.00,228.86,Online
16770,2023-06-04,398,73,1,574.52,22.00,574.52,Online
16771,2021-06-07,954,68,1,755.37,4.00,755.37,Online
16772,2022-12-08,819,60,4,320.63,30.00,1282.52,Online
16773,2022-10-20,886,27,1,568.90,7.00,568.90,Online
16774,2022-02-02,1262,34,1,667.79,1.00,667.79,Online
16775,2025-02-14,1807,156,3,494.87,38.00,1484.62,Online
16776,2023-07-29,1264,161,1,1423.78,11.00,1423.78,Online
16777,2023-06-04,1090,94,2,683.75,15.00,1367.50,Online
16778,2024-06-26,1675,133,3,94.37,50.00,283.10,Online
16779,2023-09-18,395,82,3,100.53,39.00,301.58,Online
16780,2022-06-06,403,99,2,330.18,24.00,660.35,Online
16781,2024-02-03,396,13,4,282.85,38.00,1131.39,Online
16782,2024-08-22,1877,43,5,288.83,36.00,1444.15,Online
16783,2021-11-05,1186,150,5,189.47,21.00,947.33,Online
16784,2023-08-19,683,146,4,7.06,40.00,28.24,Online
16785,2024-07-17,1430,14,3,60.55,0.00,181.65,Online
16786,2024-02-04,1106,154,5,101.24,49.00,506.21,Online
16787,2022-11-20,1967,166,1,748.36,1.00,748.36,Online
16788,2024-07-24,1822,122,4,317.49,41.00,1269.97,Online
16789,2025-03-12,627,135,2,539.88,26.00,1079.75,Online
16790,2021-01-16,1976,90,5,288.88,6.00,1444.39,Online
16791,2022-02-14,473,68,4,365.63,40.00,1462.52,Online
16792,2024-07-10,452,9,3,235.90,47.00,707.71,Online
16793,2022-12-08,411,161,1,557.91,30.00,557.91,Online
16794,2023-09-13,1092,129,5,208.01,34.00,1040.03,Online
16795,2021-08-05,1011,95,3,90.34,25.00,271.03,Online
16796,2022-04-25,1555,71,1,590.47,21.00,590.47,Online
16797,2021-12-04,1878,80,2,251.78,30.00,503.56,Online
16798,2024-07-05,1888,145,2,670.95,41.00,1341.89,Online
16799,2021-04-03,1935,45,2,76.75,15.00,153.49,Online
16800,2023-04-25,742,60,5,138.64,13.00,693.18,Online
16801,2022-11-30,1524,75,3,278.25,27.00,834.74,Online
16802,2021-02-11,1293,102,5,34.88,34.00,174.41,Online
16803,2025-02-18,2082,137,4,193.87,48.00,775.48,Online
16804,2023-08-06,693,107,2,190.03,19.00,380.06,Online
16805,2024-05-24,1465,82,1,319.06,0.00,319.06,Online
16806,2022-11-29,1481,125,2,311.32,49.00,622.63,Online
16807,2024-06-23,168,105,1,147.18,14.00,147.18,Online
16808,2023-12-19,545,142,4,127.12,5.00,508.47,Online
16809,2024-08-10,546,38,3,379.25,37.00,1137.74,Online
16810,2022-06-22,226,31,2,321.41,4.00,642.81,Online
16811,2022-06-23,1994,143,5,297.71,4.00,1488.57,Online
16812,2024-02-02,305,83,4,347.13,47.00,1388.51,Online
16813,2021-08-15,956,168,3,267.49,30.00,802.46,Online
16814,2021-01-16,2003,46,2,556.95,44.00,1113.90,Online
16815,2022-04-02,1608,57,5,114.71,33.00,573.57,Online
16816,2024-09-27,1452,35,1,965.75,39.00,965.75,Online
16817,2021-04-25,1721,137,1,401.44,31.00,401.44,Online
16818,2021-09-12,1576,23,4,95.01,41.00,380.03,Online
16819,2024-07-21,756,14,3,56.30,18.00,168.89,Online
16820,2024-05-23,675,58,5,175.62,1.00,878.09,Online
16821,2021-02-01,1600,107,4,245.16,10.00,980.63,Online
16822,2021-10-08,1066,114,1,1103.65,4.00,1103.65,Online
16823,2024-06-07,638,58,4,132.00,42.00,527.98,Online
16824,2023-02-02,1677,24,5,101.60,37.00,508.02,Online
16825,2023-11-30,2024,153,1,177.08,11.00,177.08,Online
16826,2023-07-26,1473,88,5,18.07,38.00,90.33,Online
16827,2022-11-20,1799,100,1,1337.66,42.00,1337.66,Online
16828,2024-08-25,138,143,5,56.55,48.00,282.75,Online
16829,2023-12-17,1885,126,4,359.18,49.00,1436.73,Online
16830,2021-12-18,975,122,4,325.45,36.00,1301.78,Online
16831,2022-07-18,1904,61,2,651.38,17.00,1302.76,Online
16832,2024-12-03,202,88,3,473.40,36.00,1420.21,Online
16833,2023-10-01,1652,139,5,4.19,12.00,20.95,Online
16834,2021-02-02,799,56,4,367.37,8.00,1469.48,Online
16835,2021-05-03,927,88,4,228.84,4.00,915.37,Online
16836,2023-12-05,1391,163,4,290.53,18.00,1162.10,Online
16837,2024-02-26,1797,155,5,212.26,10.00,1061.28,Online
16838,2023-06-11,1953,16,5,252.59,44.00,1262.94,Online
16839,2024-07-11,612,118,3,343.79,2.00,1031.38,Online
16840,2024-07-02,578,146,3,397.32,3.00,1191.96,Online
16841,2021-07-13,818,98,2,348.92,17.00,697.84,Online
16842,2021-04-23,1307,8,5,64.44,16.00,322.22,Online
16843,2025-03-16,694,175,3,181.47,39.00,544.42,Online
16844,2024-05-02,1188,18,4,230.80,38.00,923.21,Online
16845,2023-08-12,980,138,1,1078.33,16.00,1078.33,Online
16846,2021-04-13,1137,137,5,14.88,47.00,74.38,Online
16847,2024-11-09,2084,53,1,94.66,6.00,94.66,Online
16848,2024-08-16,616,75,2,45.34,28.00,90.68,Online
16849,2024-11-11,1300,66,1,989.79,47.00,989.79,Online
16850,2022-10-22,236,49,3,274.32,42.00,822.95,Online
16851,2022-10-19,337,172,3,456.77,19.00,1370.31,Online
16852,2024-01-11,232,80,1,565.23,13.00,565.23,Online
16853,2024-12-05,922,112,3,45.65,32.00,136.95,Online
16854,2023-03-08,788,41,2,611.76,5.00,1223.51,Online
16855,2023-01-13,1968,14,1,719.45,34.00,719.45,Online
16856,2023-05-01,384,30,3,332.77,39.00,998.31,Online
16857,2021-01-31,884,25,4,230.20,21.00,920.80,Online
16858,2024-05-12,982,54,2,667.77,41.00,1335.54,Online
16859,2022-02-26,1597,97,5,41.70,26.00,208.49,Online
16860,2023-08-03,1248,67,5,287.68,15.00,1438.38,Online
16861,2024-04-09,1919,6,1,960.61,16.00,960.61,Online
16862,2024-07-09,769,1,5,266.43,43.00,1332.17,Online
16863,2021-01-16,106,1,3,186.56,38.00,559.68,Online
16864,2022-07-07,700,25,3,103.43,25.00,310.29,Online
16865,2022-03-23,914,136,5,150.18,30.00,750.91,Online
16866,2025-01-12,2021,173,2,570.13,15.00,1140.26,Online
16867,2021-09-21,382,147,1,288.96,19.00,288.96,Online
16868,2025-02-18,1406,92,1,164.17,48.00,164.17,Online
16869,2024-04-21,147,17,3,413.63,9.00,1240.88,Online
16870,2021-06-21,2038,73,4,197.37,44.00,789.46,Online
16871,2021-08-20,1424,13,3,8.37,27.00,25.12,Online
16872,2023-12-15,1041,26,3,184.47,10.00,553.41,Online
16873,2021-02-15,368,27,2,323.57,50.00,647.14,Online
16874,2021-06-10,890,108,1,340.72,22.00,340.72,Online
16875,2024-03-29,2026,126,5,197.46,42.00,987.29,Online
16876,2022-04-14,2021,119,4,6.07,27.00,24.28,Online
16877,2022-03-16,2047,95,4,237.04,47.00,948.17,Online
16878,2022-12-23,736,133,2,478.27,14.00,956.53,Online
16879,2021-11-18,1125,90,3,6.95,26.00,20.86,Online
16880,2023-01-10,1250,44,3,287.22,14.00,861.65,Online
16881,2024-09-10,1173,133,3,129.48,37.00,388.43,Online
16882,2021-07-17,195,60,4,317.34,43.00,1269.35,Online
16883,2024-01-29,1225,4,5,190.74,24.00,953.71,Online
16884,2021-09-13,1464,122,5,116.49,20.00,582.44,Online
16885,2024-09-28,505,120,4,199.93,50.00,799.73,Online
16886,2023-12-08,864,85,2,450.70,17.00,901.40,Online
16887,2024-07-04,734,74,4,148.90,30.00,595.58,Online
16888,2023-08-24,1354,122,5,141.27,31.00,706.33,Online
16889,2023-04-09,1109,172,1,1163.50,37.00,1163.50,Online
16890,2022-10-24,1304,153,2,382.02,16.00,764.03,Online
16891,2022-04-11,598,71,3,449.94,7.00,1349.83,Online
16892,2023-10-05,511,52,4,208.61,34.00,834.45,Online
16893,2021-08-27,1808,125,2,641.71,1.00,1283.42,Online
16894,2024-04-18,1902,175,3,196.56,8.00,589.67,Online
16895,2021-03-14,833,61,5,241.28,47.00,1206.38,Online
16896,2025-02-06,1697,96,4,99.98,36.00,399.90,Online
16897,2023-11-13,156,17,5,178.40,44.00,892.01,Online
16898,2022-08-30,427,6,4,168.30,16.00,673.20,Online
16899,2021-02-07,403,66,5,264.69,12.00,1323.44,Online
16900,2022-02-20,645,114,3,217.18,25.00,651.53,Online
16901,2024-10-23,692,70,3,205.25,39.00,615.76,Online
16902,2022-04-05,730,138,2,458.07,45.00,916.13,Online
16903,2023-12-23,1052,39,3,474.90,7.00,1424.71,Online
16904,2021-05-22,887,83,5,117.21,7.00,586.03,Online
16905,2021-09-25,1196,153,5,100.17,11.00,500.85,Online
16906,2022-07-12,1035,165,5,295.35,47.00,1476.73,Online
16907,2024-12-23,398,112,2,415.95,39.00,831.89,Online
16908,2024-07-16,906,43,3,211.88,8.00,635.63,Online
16909,2023-03-05,979,115,2,539.03,33.00,1078.06,Online
16910,2022-09-01,532,110,3,300.29,42.00,900.88,Online
16911,2021-07-12,331,136,4,210.42,44.00,841.66,Online
16912,2023-07-22,121,57,5,137.25,41.00,686.26,Online
16913,2021-04-22,1253,47,4,140.96,36.00,563.82,Online
16914,2024-01-03,1911,97,2,557.33,6.00,1114.65,Online
16915,2021-10-03,1600,174,5,236.64,48.00,1183.22,Online
16916,2024-03-23,1993,34,3,366.43,0.00,1099.30,Online
16917,2022-05-10,1784,5,2,246.51,34.00,493.01,Online
16918,2021-04-05,1929,35,3,475.10,7.00,1425.29,Online
16919,2024-09-29,1879,145,5,142.92,39.00,714.60,Online
16920,2022-01-20,793,164,5,32.37,48.00,161.84,Online
16921,2024-12-01,1020,84,4,222.40,6.00,889.61,Online
16922,2022-01-16,332,76,2,579.53,12.00,1159.05,Online
16923,2024-11-02,477,145,3,289.96,0.00,869.87,Online
16924,2021-04-08,767,34,3,309.76,6.00,929.27,Online
16925,2025-02-05,953,175,4,22.57,3.00,90.26,Online
16926,2022-01-20,506,144,2,696.07,10.00,1392.13,Online
16927,2022-07-13,1137,73,2,191.66,4.00,383.31,Online
16928,2021-09-13,906,56,4,246.56,22.00,986.24,Online
16929,2022-09-02,1037,68,4,128.87,19.00,515.47,Online
16930,2023-07-02,954,97,2,77.83,13.00,155.65,Online
16931,2024-07-02,1409,99,4,83.13,30.00,332.50,Online
16932,2022-12-03,1120,43,3,265.39,18.00,796.17,Online
16933,2021-05-31,1891,158,2,32.90,46.00,65.80,Online
16934,2024-03-11,682,85,3,47.13,34.00,141.38,Online
16935,2025-01-20,557,55,3,360.94,11.00,1082.82,Online
16936,2025-01-18,784,29,1,447.46,13.00,447.46,Online
16937,2024-01-29,667,54,1,1341.63,46.00,1341.63,Online
16938,2021-03-15,663,28,1,24.35,43.00,24.35,Online
16939,2023-04-06,1376,171,3,191.80,0.00,575.41,Online
16940,2024-02-23,1040,136,5,242.50,11.00,1212.49,Online
16941,2023-08-29,1269,69,5,239.93,35.00,1199.65,Online
16942,2024-07-17,1697,12,3,351.11,4.00,1053.33,Online
16943,2023-06-04,1602,52,2,33.34,22.00,66.67,Online
16944,2024-04-08,1254,86,3,282.80,45.00,848.41,Online
16945,2024-11-10,2053,4,2,289.82,39.00,579.63,Online
16946,2022-04-13,387,89,5,180.17,41.00,900.87,Online
16947,2021-01-11,797,17,4,238.81,13.00,955.22,Online
16948,2024-05-18,1180,16,3,29.52,36.00,88.55,Online
16949,2021-12-06,444,34,5,239.37,24.00,1196.86,Online
16950,2023-05-10,767,39,3,286.37,20.00,859.12,Online
16951,2021-01-18,1885,133,3,153.64,44.00,460.91,Online
16952,2024-07-04,570,58,1,103.88,3.00,103.88,Online
16953,2024-06-03,1326,154,3,41.25,37.00,123.75,Online
16954,2023-12-22,1197,155,2,645.95,17.00,1291.89,Online
16955,2025-01-26,1664,169,2,717.49,8.00,1434.97,Online
16956,2021-01-09,375,51,2,625.01,38.00,1250.02,Online
16957,2024-12-06,154,57,1,944.51,36.00,944.51,Online
16958,2023-08-06,306,121,5,170.82,24.00,854.11,Online
16959,2025-01-11,1219,70,4,35.13,21.00,140.52,Online
16960,2025-03-30,1410,127,2,354.83,47.00,709.66,Online
16961,2023-07-22,760,71,3,228.38,4.00,685.14,Online
16962,2023-09-12,1764,122,3,171.92,36.00,515.76,Online
16963,2023-10-07,1940,145,1,633.90,46.00,633.90,Online
16964,2024-08-02,530,172,1,316.96,9.00,316.96,Online
16965,2023-11-08,793,113,1,534.35,34.00,534.35,Online
16966,2021-02-24,551,101,4,294.05,25.00,1176.21,Online
16967,2023-06-03,1322,115,2,706.57,14.00,1413.14,Online
16968,2025-03-22,1463,1,4,353.54,17.00,1414.15,Online
16969,2023-11-03,1600,158,1,906.82,45.00,906.82,Online
16970,2024-08-16,1953,21,3,188.71,17.00,566.14,Online
16971,2024-07-25,1093,94,3,137.22,30.00,411.65,Online
16972,2022-01-27,261,66,5,192.93,16.00,964.67,Online
16973,2023-04-05,762,36,4,242.03,25.00,968.13,Online
16974,2023-05-11,1720,41,1,504.81,47.00,504.81,Online
16975,2023-11-15,1506,6,1,1137.07,35.00,1137.07,Online
16976,2022-03-02,1007,168,5,286.92,17.00,1434.59,Online
16977,2021-12-07,1823,59,4,99.72,41.00,398.89,Online
16978,2021-01-24,178,165,3,102.49,40.00,307.46,Online
16979,2022-11-01,1961,105,5,133.60,4.00,668.02,Online
16980,2024-01-07,260,70,3,338.27,14.00,1014.82,Online
16981,2023-10-19,696,81,5,70.64,32.00,353.21,Online
16982,2024-09-01,899,168,1,872.37,19.00,872.37,Online
16983,2023-11-28,2018,68,4,23.16,4.00,92.63,Online
16984,2021-08-07,687,118,5,40.52,45.00,202.60,Online
16985,2021-05-12,869,10,1,544.94,24.00,544.94,Online
16986,2021-04-18,1351,72,5,166.93,43.00,834.67,Online
16987,2023-06-04,1195,20,2,373.77,17.00,747.54,Online
16988,2021-08-14,1629,152,3,77.43,28.00,232.28,Online
16989,2022-10-19,636,88,3,218.42,16.00,655.25,Online
16990,2024-08-20,1049,78,4,90.46,34.00,361.84,Online
16991,2021-07-29,119,82,1,172.40,12.00,172.40,Online
16992,2023-11-10,1042,120,2,480.06,0.00,960.12,Online
16993,2024-01-05,870,48,2,314.75,19.00,629.49,Online
16994,2021-12-09,766,9,5,215.69,38.00,1078.45,Online
16995,2022-07-19,631,91,1,549.42,46.00,549.42,Online
16996,2024-06-17,1780,78,1,1338.19,16.00,1338.19,Online
16997,2023-10-26,240,66,3,110.05,29.00,330.15,Online
16998,2021-10-02,141,122,3,485.03,2.00,1455.08,Online
16999,2024-02-04,2088,113,4,154.45,28.00,617.80,Online
17000,2022-10-05,590,116,3,166.49,1.00,499.48,Online
17001,2023-09-06,1029,38,3,170.17,27.00,510.50,Online
17002,2021-01-08,1112,47,1,1308.36,20.00,1308.36,Online
17003,2024-05-08,1316,27,5,268.61,29.00,1343.07,Online
17004,2023-04-26,161,61,5,206.03,22.00,1030.15,Online
17005,2021-08-02,554,147,3,162.20,18.00,486.61,Online
17006,2023-04-27,2000,89,2,150.79,32.00,301.57,Online
17007,2023-05-02,1953,13,4,179.23,13.00,716.93,Online
17008,2023-02-08,887,71,4,118.15,29.00,472.60,Online
17009,2024-09-19,1571,59,3,277.75,21.00,833.26,Online
17010,2023-09-29,2044,62,5,184.40,34.00,922.01,Online
17011,2025-03-26,634,59,4,56.44,20.00,225.75,Online
17012,2022-10-29,280,105,4,259.61,42.00,1038.45,Online
17013,2022-05-04,572,7,5,157.37,49.00,786.85,Online
17014,2022-03-27,1366,44,4,351.92,21.00,1407.67,Online
17015,2024-06-18,1713,146,5,99.97,16.00,499.85,Online
17016,2023-06-27,1720,106,3,103.83,4.00,311.48,Online
17017,2021-04-11,979,3,3,149.43,22.00,448.28,Online
17018,2025-01-24,507,17,1,1311.49,14.00,1311.49,Online
17019,2022-03-25,863,71,1,713.09,23.00,713.09,Online
17020,2022-07-19,514,95,2,699.47,29.00,1398.93,Online
17021,2022-04-07,1390,98,3,106.09,17.00,318.28,Online
17022,2023-11-11,1956,139,2,263.29,44.00,526.58,Online
17023,2021-11-11,1592,170,5,179.40,11.00,897.01,Online
17024,2022-05-25,426,173,5,74.78,23.00,373.92,Online
17025,2021-05-06,951,152,4,353.26,16.00,1413.03,Online
17026,2024-02-06,1551,150,3,169.72,45.00,509.16,Online
17027,2021-09-23,244,150,2,376.41,10.00,752.82,Online
17028,2023-01-22,1146,80,5,204.50,3.00,1022.50,Online
17029,2022-12-08,1052,22,4,227.77,36.00,911.07,Online
17030,2024-06-05,1912,10,2,631.05,27.00,1262.10,Online
17031,2021-10-06,256,43,4,186.08,12.00,744.31,Online
17032,2023-12-20,1482,91,1,916.57,10.00,916.57,Online
17033,2023-01-18,1966,142,4,361.07,27.00,1444.27,Online
17034,2022-12-22,922,112,4,281.97,36.00,1127.86,Online
17035,2023-05-25,1634,112,3,161.16,8.00,483.47,Online
17036,2025-02-17,228,24,4,27.35,7.00,109.40,Online
17037,2021-04-21,862,75,1,1207.12,12.00,1207.12,Online
17038,2024-12-28,282,24,5,269.51,4.00,1347.55,Online
17039,2024-06-10,1407,152,3,432.82,49.00,1298.45,Online
17040,2023-06-12,1281,131,2,257.98,18.00,515.96,Online
17041,2021-06-28,1724,34,1,786.11,22.00,786.11,Online
17042,2021-12-10,1965,164,1,1144.10,16.00,1144.10,Online
17043,2022-01-12,1810,137,5,299.23,0.00,1496.15,Online
17044,2023-12-22,1039,21,4,257.27,49.00,1029.06,Online
17045,2023-05-22,486,117,4,56.66,31.00,226.63,Online
17046,2022-08-11,682,147,3,289.38,39.00,868.13,Online
17047,2022-02-01,1377,40,2,37.94,11.00,75.87,Online
17048,2024-11-29,1704,11,2,86.41,49.00,172.82,Online
17049,2024-04-17,1895,24,2,68.82,42.00,137.64,Online
17050,2024-07-24,1016,98,1,1234.61,37.00,1234.61,Online
17051,2021-08-13,1706,17,1,168.15,18.00,168.15,Online
17052,2024-11-20,805,115,3,403.88,22.00,1211.64,Online
17053,2023-02-15,124,75,2,419.10,11.00,838.19,Online
17054,2021-06-17,1922,152,4,180.20,4.00,720.81,Online
17055,2022-05-11,797,57,5,141.32,8.00,706.62,Online
17056,2021-06-08,616,16,3,237.92,35.00,713.76,Online
17057,2024-04-18,238,139,4,73.58,35.00,294.33,Online
17058,2024-01-14,1794,58,4,74.67,38.00,298.66,Online
17059,2022-10-04,275,24,2,335.43,39.00,670.85,Online
17060,2024-09-09,1157,23,1,675.31,11.00,675.31,Online
17061,2023-02-05,1238,148,1,515.99,38.00,515.99,Online
17062,2022-05-03,175,104,3,488.24,48.00,1464.72,Online
17063,2022-11-21,656,49,2,380.43,32.00,760.86,Online
17064,2023-03-10,935,40,5,57.70,49.00,288.50,Online
17065,2022-07-11,594,54,5,131.11,31.00,655.56,Online
17066,2023-01-04,1994,113,2,420.03,33.00,840.05,Online
17067,2022-08-14,1344,146,4,320.20,33.00,1280.80,Online
17068,2024-07-02,1441,149,2,12.07,2.00,24.14,Online
17069,2023-03-22,446,132,2,476.33,44.00,952.65,Online
17070,2024-06-21,686,102,5,139.46,0.00,697.32,Online
17071,2024-11-06,1332,83,4,323.50,50.00,1294.01,Online
17072,2021-10-07,1434,114,3,364.24,2.00,1092.71,Online
17073,2023-02-03,289,76,5,4.68,1.00,23.41,Online
17074,2021-04-29,1893,152,1,1406.64,32.00,1406.64,Online
17075,2021-07-19,1652,83,5,84.26,25.00,421.30,Online
17076,2021-12-21,1424,160,4,276.75,16.00,1106.98,Online
17077,2024-12-05,1072,155,4,102.82,38.00,411.28,Online
17078,2024-02-07,613,127,3,489.08,0.00,1467.24,Online
17079,2021-09-19,1858,42,2,573.58,20.00,1147.16,Online
17080,2022-06-10,767,6,2,422.17,11.00,844.34,Online
17081,2021-08-26,1750,119,2,510.32,38.00,1020.64,Online
17082,2022-06-21,940,108,5,215.20,10.00,1075.98,Online
17083,2021-05-22,655,96,1,881.20,26.00,881.20,Online
17084,2024-09-25,277,50,5,41.49,23.00,207.47,Online
17085,2024-02-12,847,52,5,271.89,39.00,1359.45,Online
17086,2025-01-19,319,98,5,241.37,21.00,1206.83,Online
17087,2021-03-07,1369,75,3,338.68,24.00,1016.05,Online
17088,2022-07-26,1647,21,2,245.74,9.00,491.47,Online
17089,2022-05-22,1738,6,3,183.83,15.00,551.50,Online
17090,2022-02-21,1665,1,3,175.39,18.00,526.18,Online
17091,2024-06-04,1715,2,3,484.05,45.00,1452.14,Online
17092,2023-01-19,1921,108,2,210.13,1.00,420.26,Online
17093,2022-04-25,1159,34,4,193.74,21.00,774.97,Online
17094,2023-06-17,1029,152,4,158.06,14.00,632.23,Online
17095,2022-11-27,1609,1,2,349.10,47.00,698.19,Online
17096,2021-04-01,1681,136,3,136.10,39.00,408.31,Online
17097,2022-08-22,263,47,2,428.66,23.00,857.32,Online
17098,2023-12-16,707,77,5,20.43,5.00,102.16,Online
17099,2021-06-08,423,92,1,1464.33,17.00,1464.33,Online
